ID,JM157,JM156,JM155,JM15445,JM154,JM152,JM151,JM15026,JM15025,JM149,JM146,JM145,JM14452,JM14448,JM14417,JM14415,JM1420,JM134,JM11445,JM108,JM100,J7727,J5030,J3810,J3716,J20265,J17410,J17406,J17403,J17401,J17400,J16543,J16535,J16458,J16158,J15888,J15870,J13244,J11443,J11098,J10471,G41,G34,G27,G23,G13,EA2,CM967,CM966,CM952,CM933,CM862,CM861,CM860,CM675,CM674,CM6565,CM6540,CM6539,CM6523,CM3877,CM3795,CM3793,CM3792,JM1600,JM153,JM14447,J17407,J13235,CM3663,CM3662,CM3661,CM3660,CM3652,CM3651,CM3644,CM3643,CM3642,CM3543,CM3542,CM2991,CM2988,CM2980,CM2822,CM2794,CM2748,CM21,CM16495,CM15246,CM12786,CM12785,CM11764,CM10563,CM10562,CM10561,CG1,CDT8,BSW14,CM16483,JM188,CM3713,JM205,CM6541,JM2205,J17402,JM91,M10967,M29961,MRG4,JM213
"Y LM79 R Incisive foramen, posterior",-1.724650574,-1.98270092,-0.523535109,-3.423358917,-3.48894043,-5.613354874,-4.432810974,-4.20586853,-3.233500671,-1.561760902,-4.415943909,-3.717464828,-3.724789047,-4.280836105,-0.013406785,-0.972839451,-1.471941948,-1.817582703,-4.902158737,-1.650248337,-4.534233475,-4.916321182,-4.594489288,-4.056381226,-3.871593094,-0.883156395,-5.039140701,-5.119696045,-1.564421082,-1.474452591,-3.293991852,-1.730824661,-1.185172272,-5.667346954,-4.48196907,-1.153205013,-1.597927952,-1.196986294,-5.20928154,-1.865829468,-7.419239807,-4.641714859,-3.689728546,-3.418309402,-3.88086319,-4.07032547,-3.746273422,-3.703974152,-2.268029022,-4.495331573,-6.545626068,-5.932527924,-3.280574417,-1.827413177,-2.717246437,-3.454043961,-5.931632996,-2.758300018,-6.123460007,-5.924785995,-7.279239655,-3.903942871,-9.749282837,-5.402596664,-5.398955917,-1.660269165,-3.7319767,-13.99594727,-13.0315918,-4.86333847,-6.924871826,-2.94370327,-7.764965057,-5.986126709,-6.155886459,-2.943359184,-3.397566605,-3.994683838,-8.911368561,-2.872495651,-2.615400887,-3.073397446,-3.610424805,-3.499713516,-5.291166687,-5.246933365,-1.855141068,-1.357275105,-15.94098053,-6.335030746,-8.012361145,-6.191735458,-2.103661156,-2.085796738,-1.661602783,-3.514048386,-4.558522034,-5.067258835,-5.024758148,-9.839815521,-3.789399338,-0.774359751,-6.491701508,-3.158013916,-4.394190216,-1.582387066,-16.50572205,-14.17256165,-4.423774719,-0.805773354
"Z LM79 R Incisive foramen, posterior",-25.39539795,-23.93381805,-26.76911011,-21.24346924,-21.4353363,-24.15200195,-20.5287796,-20.05402374,-20.32632141,-25.50339966,-19.88132782,-21.27374878,-20.76878204,-20.72815247,-27.29886169,-26.02745361,-24.86854248,-25.2405899,-19.13213196,-25.19203949,-20.94586334,-19.21291809,-21.13400726,-20.21467438,-20.55931091,-26.75534363,-19.7834671,-19.67317047,-25.23601074,-24.46584625,-21.99504089,-25.06312103,-25.86530762,-23.60830688,-19.86616364,-25.628302,-25.62227783,-25.09856415,-18.33065643,-24.7914032,-21.60127563,-20.1093811,-21.34718018,-20.91347961,-20.95028534,-21.18276215,-21.84571075,-19.97026672,-21.25187225,-10.95052795,-9.535832214,-9.590215302,-19.40765991,-20.97694397,-20.79461365,-19.96875305,-10.08108215,-20.20108337,-10.9467926,-11.0448349,-9.004242706,-24.05932312,-9.085283661,-10.4817894,-19.38995056,-25.53550873,-21.94244385,-23.66135864,-24.38558044,-11.67524414,-9.346863556,-19.59227448,-9.209159851,-10.30529327,-10.14570465,-19.92980347,-19.56823425,-21.2178009,-9.317618561,-20.90418091,-22.19186554,-20.85417023,-20.14657745,-21.20760651,-10.39830246,-10.25025711,-20.40955505,-20.75310974,-6.196710968,-12.44378586,-9.906318665,-9.405703735,-21.72392731,-21.49299011,-21.59368896,-21.36366425,-20.06350403,-20.04891205,-11.32046738,-11.61931,-20.56291046,-25.69288025,-9.171624756,-21.84344482,-19.96749878,-24.65989838,3.640820313,1.799108315,-20.48665314,-26.20563965
"X LM80 L Incisive foramen, posterior",6.474903107,7.062876129,8.387604523,15.5394165,-4.857463455,-4.949299622,-2.924304771,16.85434265,16.41876678,8.231594086,16.39506531,-2.944191933,17.64391632,18.2108551,6.872807312,6.090771866,6.428939056,6.158276749,-2.442824554,7.616460419,-3.073125458,15.72201538,15.78835144,17.88616791,16.07906494,7.536092377,-2.222977829,14.79803772,6.838702393,7.326341248,16.19816895,5.915218353,7.584333801,-4.424027252,14.48865509,5.336193466,5.845383835,5.838152695,-2.049596786,7.263859558,-7.141727448,15.07393036,15.50639496,16.22931519,15.19987335,14.77617798,14.17167816,-4.119610596,-4.115825653,9.728130341,-11.70151672,-14.08003082,-5.555341721,-4.159916306,-3.850291443,-2.99479847,-10.31627197,-3.921323395,-12.68409271,9.08116684,-9.66576004,-5.473107529,10.71276703,-12.76711807,-2.645421791,5.75226326,16.45504456,4.134357071,-0.434765482,6.729118347,-11.72793503,-5.705649567,10.62798996,-14.04975586,-11.86938705,-4.161621475,-1.601217842,-4.900400925,-14.07947998,-4.635009766,-3.676313019,-4.246506882,-4.121892166,-3.184642792,7.077048492,9.533937836,-4.1155056,-5.199654388,13.29511414,7.820950317,-9.172116852,-12.79529953,-5.337270737,-4.477680206,-6.154858017,16.57265625,15.94506378,15.69655457,5.033798981,-10.63808746,-3.896986008,6.354109192,-13.29078827,15.58925934,14.58412018,8.054509735,-12.74962692,-4.720624161,16.47205963,6.44454422
"Y LM80 L Incisive foramen, posterior",-1.473679447,-2.081580162,-0.622297668,-4.337187195,-3.54042244,-6.536867523,-4.394060516,-4.939815521,-4.413514709,-1.494786739,-5.450017929,-3.692085266,-4.870625305,-5.262583542,-0.063285053,-0.84944315,-1.429403114,-1.672579193,-4.761872101,-1.489700794,-4.543746185,-5.706539154,-5.245105362,-4.687172699,-4.78128891,-0.761388588,-4.73131218,-6.082235718,-1.622796822,-1.649418449,-4.29333725,-1.445312595,-0.959881496,-6.607643127,-5.471304703,-1.097879982,-1.385003281,-1.030892181,-5.357339478,-1.589176655,-8.866685486,-5.21058197,-4.521520615,-4.080773926,-4.53681488,-4.868618774,-4.550564575,-3.080230904,-1.728526878,-5.270075989,-5.779806137,-5.269339371,-2.639987564,-1.233640099,-2.171876907,-2.736316872,-5.182790756,-2.112734032,-5.346927643,-6.743772125,-6.703282928,-4.946754074,-10.21500549,-4.784427643,-5.391359329,-1.608255577,-5.180245972,-15.50670013,-14.2280365,-5.455000305,-6.333685303,-2.211122322,-6.913290405,-5.362274551,-5.455404663,-2.369908524,-2.885889626,-3.279031754,-8.135421753,-2.621694946,-1.896583557,-2.373108101,-3.018106842,-2.794096565,-5.960784531,-6.076015091,-1.315901279,-0.962155724,-14.76013489,-7.024624634,-7.473846436,-5.590110397,-1.425338745,-1.620392799,-1.258612728,-4.470845795,-5.550774002,-6.090681076,-5.671305084,-11.47338333,-3.247501755,-0.646650839,-5.919929123,-4.177600479,-5.355023575,-1.453416729,-16.57317505,-14.02848206,-5.170724869,-0.837249374
"Z LM80 L Incisive foramen, posterior",-25.68312683,-24.1132431,-26.76508789,-19.62225342,-21.5413147,-24.86474915,-20.4078949,-18.95567322,-19.72386017,-25.61832275,-18.30723877,-21.27515259,-19.15398254,-19.17230377,-27.35732422,-26.16457825,-24.94235992,-25.43181152,-19.15691376,-25.26829987,-20.99256897,-18.17572784,-20.08446655,-19.01948242,-19.22919312,-27.13106995,-19.81357727,-18.4333374,-25.26719666,-24.2658844,-20.48639526,-25.41494904,-26.09153442,-24.39203491,-18.23497467,-25.87429504,-25.87064819,-25.33185883,-18.13366852,-25.22074127,-22.36009369,-19.18752289,-20.15153961,-19.90263977,-19.99544067,-19.94431458,-20.53062134,-20.76780853,-22.03690033,-9.770366669,-10.53592148,-10.51578369,-20.03936615,-21.61438293,-21.56907349,-21.03885803,-11.32612762,-21.05197601,-12.00202255,-10.01062622,-10.11732864,-24.18961792,-8.421315002,-11.42108383,-19.20048676,-25.66761169,-20.04625244,-22.37025299,-24.92355499,-10.86507263,-10.10177765,-20.41145325,-9.718563843,-11.30667725,-11.03124771,-20.55099182,-20.20413818,-21.26019592,-10.07336273,-22.08192749,-23.04877014,-21.92994995,-21.04364166,-22.04378052,-9.560639191,-9.120535278,-21.03388367,-21.44576111,-6.775482178,-11.05727921,-11.26925812,-10.23389282,-22.61704559,-22.03253174,-22.16414337,-20.03157959,-18.5963623,-18.38328552,-10.08359756,-11.16886597,-21.46734009,-25.84584351,-10.16469116,-20.19844513,-18.58124237,-24.93574066,3.739168549,1.633481979,-19.3688446,-26.22220764
"X LM8 Palatine, posterior, midline",6.438368988,7.053536987,7.235894775,6.337123871,-5.848036575,-3.610118484,-3.715854645,7.156765747,6.595745087,7.695451355,5.920667648,-3.619341278,7.77024765,8.120709229,6.971807098,6.805511475,6.893719482,6.81964035,-3.425300598,7.399034119,-3.593161774,6.067901993,5.764260101,6.774287415,6.249114227,7.309106445,-3.007018471,5.370956039,6.257811356,6.840420532,7.407676697,6.34839859,7.971430206,-3.78238678,4.692123413,5.821403122,6.37587471,6.613611603,-3.432172012,7.932601929,-4.615011215,5.839099121,6.003759384,6.362695313,5.456076813,4.93841362,4.26190567,2.090898323,2.064880943,-0.766933155,-1.576812649,-4.806037521,1.738167953,2.949427414,2.324328041,2.626009941,-0.910828495,3.090658188,-2.634660912,-0.495109415,-0.943007946,1.232279587,4.256486893,-3.410580826,-3.821996689,5.998993683,6.503820038,-5.277355957,-1.080588818,-3.971115112,-1.597264481,1.944052315,1.116997719,-3.439918518,-2.191218185,2.556379128,4.543798447,-2.27634716,-3.269306183,3.457165527,3.204854965,2.415938187,2.257723236,3.259702301,-2.226743507,-0.298078418,2.799697685,2.253664589,6.305427933,-1.570611095,-1.252545929,-2.663684464,1.971977997,2.324755669,1.005934143,7.155645752,6.777979279,5.664131927,-4.24927063,-1.501670456,3.045635223,6.214525604,-2.821084023,6.377427673,5.856903458,7.162199402,-11.05374374,-2.277638626,6.055951691,6.75394516
"Y LM8 Palatine, posterior, midline",-5.247442627,-6.070000839,-4.598547363,-4.5311409,-7.344935608,-11.67687302,-8.311936188,-4.134273529,-4.118292999,-5.816436386,-4.650804138,-7.950376129,-4.50789299,-4.73654213,-5.002951813,-5.579548645,-5.838063812,-5.537530899,-8.64355545,-5.591733932,-8.436110687,-4.898867035,-4.680148315,-3.960393143,-3.700081635,-5.387165833,-8.703119659,-4.808911133,-5.202957535,-6.107960129,-4.434301758,-5.677598572,-4.96633606,-12.46531982,-4.682718658,-5.220970917,-5.36480217,-4.784965515,-9.039355469,-5.586880493,-13.13706055,-4.522962952,-4.059923172,-4.054067612,-4.129030991,-4.227145386,-3.47781868,-6.671240234,-5.634985352,-5.237343597,-5.226299286,-4.752298737,-5.967323303,-5.551091385,-5.790797806,-6.201136017,-4.580553436,-5.923807526,-4.680764008,-5.466053009,-5.842031479,-9.569872284,-5.797053146,-4.519600677,-9.246131897,-5.700758362,-4.781256104,-12.72056274,-17.38046417,-4.876330948,-5.79232254,-6.121427536,-9.381003571,-5.396699905,-5.414601898,-5.989017868,-6.747673798,-7.850437164,-5.90190506,-5.448744965,-5.088731766,-6.089482117,-6.558118439,-6.437836456,-5.718833542,-5.559543991,-5.358604431,-4.814234161,-11.95806961,-6.573671722,-6.359021378,-5.019306946,-5.216425705,-5.320370102,-5.426855087,-4.117799759,-4.549937057,-4.461029816,-4.840162277,-11.51237183,-6.374579239,-5.539473343,-5.689356613,-4.135031128,-4.837908173,-5.603944397,-9.557382202,-7.207822418,-4.008246613,-4.987356567
"Z LM8 Palatine, posterior, midline",-17.19202881,-15.91670532,-18.29123077,-18.81963654,-13.33266754,-16.95431213,-11.71774902,-18.95164948,-18.83678589,-16.8950058,-18.41069641,-12.27629166,-18.23520508,-18.45991821,-17.96096039,-16.28453674,-15.69973145,-16.80052948,-10.99899597,-16.20738678,-12.03240967,-17.86052094,-18.58931274,-19.59620056,-19.56962891,-17.04669495,-11.02296753,-17.77127533,-17.27757111,-15.79985809,-18.9788559,-16.46478119,-17.71834106,-16.36780853,-18.60288391,-17.33486786,-16.94950104,-17.62458496,-10.52316818,-16.29769745,-14.70144806,-18.39730682,-19.03571777,-19.21734924,-18.97643738,-19.12189331,-20.01393738,-14.24384155,-15.73391113,-10.13803329,-9.846902466,-10.23128891,-13.98450623,-14.32698364,-14.91608734,-14.50879211,-10.53704071,-13.77774048,-10.96485672,-10.42025986,-10.63311386,-18.57167664,-14.33135834,-11.02614746,-9.431427002,-16.88260345,-18.67093811,-23.23625183,-15.92007751,-10.80031204,-9.540352631,-13.9096344,-13.95089874,-9.959278107,-9.719166565,-14.18850708,-13.4371582,-14.22086792,-9.60149765,-14.9069519,-16.19953156,-14.7393219,-14.13114624,-14.6660202,-9.294944763,-9.675576782,-14.24785767,-14.87831879,-14.3223587,-10.15920181,-10.73489761,-10.0675293,-15.35196533,-15.19341583,-14.93771973,-18.95956268,-18.79533386,-18.26949615,-10.59494705,-13.51184845,-14.43240509,-16.776828,-8.83970871,-18.82296448,-17.71908569,-16.79935455,-3.070344925,-5.854824829,-18.89640808,-17.9544693
"X LM78 L Major palatine foramen, anterior",6.936483002,7.364683533,8.695968628,13.82785492,-4.400361633,-5.322728348,-2.637997055,14.14705658,13.92339478,8.733675385,14.32162323,-2.656867218,15.85589294,16.33784485,7.793196106,7.210440826,7.013130951,6.630093384,-2.213065338,8.162109375,-2.579112053,12.76331635,12.44000473,14.4053772,13.59826202,8.438343048,-1.704672813,13.30034637,7.110887146,7.808113098,15.54888153,6.907653809,8.108498383,-4.94262085,12.43086243,6.174156952,6.443062592,6.520428467,-2.137938309,8.199716949,-7.141657257,13.01627197,13.68422241,13.93264008,12.85939636,11.88878174,11.63668137,-0.950529575,-1.322482586,7.19393158,-7.691945648,-10.28098373,-2.404204369,-0.35203867,-1.894650078,-1.654101372,-7.472793579,-1.242449665,-9.496911621,5.81504364,-7.359881592,-4.070072556,7.62085495,-9.735995483,-1.94998951,6.669249725,15.29397736,2.96578064,-0.34745791,3.521543884,-8.117930603,-2.097097778,6.898925781,-10.60608368,-7.879728699,-0.821286297,0.652513838,-3.34020462,-10.74091263,-0.788273525,-1.606863213,-2.255561447,-1.457288456,-0.628576374,4.009858704,6.694289398,-1.61481781,-1.860740089,11.52835464,5.513998795,-7.809528351,-9.014131927,-2.168532372,-1.478629875,-2.900064278,14.60919647,14.92330933,14.09815369,1.416129875,-8.820903778,-2.062136841,7.111581421,-9.544430542,13.93269653,13.75570374,8.094199371,-12.7240654,-4.837750244,13.75591278,6.924407196
"Y LM78 L Major palatine foramen, anterior",-2.296061325,-2.567827797,-1.46952095,-4.718968964,-3.998096848,-7.948912811,-5.094906235,-5.42555542,-5.148589325,-2.2505373,-5.691580963,-4.700430298,-5.203603363,-5.710770798,-1.380462933,-2.177120209,-2.540126038,-2.464772415,-5.508423233,-2.145751762,-5.077833557,-6.413659668,-5.96896019,-5.476784134,-5.180379868,-1.672270203,-5.513167191,-6.295349121,-2.340130424,-2.443983459,-4.564998245,-2.407798958,-1.732377052,-7.712994385,-5.890298843,-2.460234261,-2.22828331,-1.764967728,-6.380685043,-2.439819145,-10.16462097,-5.810926056,-4.997905731,-4.731581116,-5.176092911,-5.321578217,-4.899217987,-4.564768982,-3.143977928,-5.885477829,-5.253985977,-4.954774857,-3.669733429,-3.106990623,-2.789465523,-3.344244766,-4.653833771,-3.219516373,-4.882776642,-7.028795624,-6.536080933,-6.884467316,-9.365145874,-4.52122345,-6.376502991,-2.180546761,-5.465740967,-15.43005371,-15.31197205,-6.316195297,-5.911531448,-3.737036133,-6.634687805,-5.411852646,-5.233129501,-3.756489182,-4.249772263,-4.546221161,-6.754812622,-4.042689514,-2.376512337,-3.372021484,-4.218152618,-3.598028564,-6.701295471,-6.690374756,-2.35404911,-2.498661995,-13.13834686,-7.443401337,-7.240174103,-5.293162918,-2.570378113,-2.831566048,-2.768364143,-5.086720657,-5.761922073,-6.177492905,-6.127547455,-11.69373398,-3.960292053,-1.838380623,-5.620303345,-4.547657013,-5.64213829,-2.146391487,-14.77664795,-12.59389954,-5.602754211,-1.332252693
"Z LM78 L Major palatine foramen, anterior",-24.28177795,-23.06050262,-25.33888245,-19.36324615,-20.45267029,-23.53091583,-19.22252502,-18.3271698,-19.51877136,-24.21468964,-18.36980438,-19.74620972,-18.69288788,-18.59459229,-25.45001831,-24.02712097,-23.29106445,-23.98195038,-17.95991211,-24.11650238,-19.6311264,-17.58389435,-18.94752502,-18.85164185,-19.04943085,-25.33887634,-18.06260681,-17.99458923,-24.1509201,-23.03180389,-19.96031799,-23.63235626,-24.667659,-23.46147461,-17.8164856,-23.79647369,-24.56416931,-24.1700531,-16.65247498,-23.64829865,-20.56929016,-18.37851105,-19.34313049,-19.29087524,-19.23401489,-19.38972321,-20.17892303,-19.12184448,-20.52549591,-9.339712524,-11.46823425,-11.45119095,-18.92157745,-19.57143097,-20.14958344,-20.15196686,-12.0751236,-19.78820343,-12.90008698,-9.738767242,-10.97726212,-22.16478424,-10.16013565,-12.43539734,-17.21137695,-24.51076813,-19.47630157,-22.21420593,-23.30548859,-10.079702,-10.92555847,-19.00765991,-11.43708344,-11.80231171,-11.62142258,-18.8105545,-18.52274475,-19.18252563,-10.97302017,-20.4658905,-22.20658875,-20.77313232,-19.44228058,-20.92393951,-8.813450623,-8.77647934,-19.89159546,-19.90593109,-8.761787415,-10.69200134,-11.77829971,-11.29478378,-21.07653656,-20.55080109,-20.51573486,-19.29818878,-18.14844666,-18.06060944,-9.935749054,-11.2966568,-20.54158325,-23.72736206,-10.9592308,-20.32392883,-18.3612854,-23.96287231,1.201061249,-0.292892027,-18.69105988,-25.41855011
"X LM77 R Major palatine foramen, anterior",4.773420334,5.251100159,6.082462311,13.31534271,-6.896315765,-3.546220779,-5.299451065,13.99941254,13.78205719,6.197437668,14.34648132,-5.155099869,15.52630157,16.41428223,4.918772125,4.116379929,4.84723053,4.931177521,-4.586822128,5.329436111,-4.91356163,12.77974091,12.20816193,14.4532608,13.79700165,5.421448898,-3.951621628,13.67756653,4.97880249,5.388480377,14.89533386,4.273836517,6.021325302,-3.158495522,12.34044495,3.87247963,3.83848381,4.508916855,-4.289740372,5.311889267,-5.532145309,12.40289154,13.29845734,13.56362915,12.21509018,11.77468567,11.5094223,-2.88503933,-2.94210968,7.004336548,-7.455153656,-10.24731903,-4.274596786,-2.145183945,-3.347200775,-3.39913063,-7.235214996,-3.325969696,-9.817149353,5.831265259,-6.933269501,-2.716643143,9.581693268,-9.622233582,-4.928349304,3.584064102,14.56091461,3.186481857,-2.24025116,3.078304863,-8.067949677,-3.891794205,6.979269409,-10.62680283,-8.082422638,-2.551195526,-0.45072732,-4.93190918,-10.12365341,-3.053658295,-3.690763092,-4.301139069,-3.671916199,-2.761347771,4.04000473,6.697686005,-3.454827499,-3.472518539,9.745718384,4.784972763,-7.726909637,-8.94364624,-4.138755798,-3.351067734,-4.930980682,14.32678833,14.75879059,13.96763916,1.686003685,-8.717606354,-3.661578369,4.754545975,-9.805728149,13.34152222,13.50246887,5.365048599,-11.22240295,-2.245111656,13.41666718,4.095668411
"Y LM77 R Major palatine foramen, anterior",-2.380177307,-2.627565956,-1.403454876,-3.593500137,-3.831123734,-6.144477081,-5.088026428,-3.985014725,-3.277610779,-2.477527809,-4.236386108,-4.861839676,-3.886635971,-4.199846268,-1.670973778,-2.363977814,-2.698546982,-2.613071251,-5.646050262,-2.478509712,-5.193938446,-4.851320267,-4.549902344,-3.948733521,-3.736130905,-1.932740211,-5.803047562,-4.906298447,-2.283013725,-2.67104187,-3.246528625,-2.755809021,-2.09124794,-6.341326904,-4.395903397,-2.548458672,-2.292276382,-2.095827675,-6.307163239,-2.795452118,-8.284940338,-4.520995712,-3.617209244,-3.569233704,-3.80969696,-4.020677948,-3.699816513,-5.678774643,-4.075642395,-4.703807068,-6.91596756,-6.40654068,-5.027046204,-4.367962265,-3.779575729,-4.106785202,-6.22399292,-4.633635712,-6.417578888,-5.750115585,-7.409391785,-4.738340378,-8.292184448,-5.966259384,-6.519658661,-2.308804131,-3.819776535,-13.90641174,-13.85505524,-4.941303635,-7.394510651,-5.174007034,-9.13107605,-6.737319183,-6.914131927,-5.086415863,-5.097488403,-5.94394722,-8.851364136,-4.574813461,-3.492707825,-4.363500214,-4.778672028,-4.997390366,-5.103278351,-5.435569763,-3.385523987,-3.439777374,-14.82803192,-6.335643005,-8.241296387,-6.494810486,-3.712914658,-3.908928299,-4.162973785,-3.507113647,-3.994413376,-4.888834381,-4.897165298,-9.615553284,-4.906566238,-2.279836655,-7.138735962,-3.489876938,-4.342612457,-2.22706089,-14.89017792,-12.91994019,-4.161989975,-1.519555473
"Z LM77 R Major palatine foramen, anterior",-24.02361145,-22.88398743,-25.43636322,-21.35471954,-20.62261047,-22.67729645,-19.33794556,-20.63950348,-20.54108276,-24.12773895,-20.17059479,-19.4850769,-20.8450592,-20.87179565,-25.26238403,-23.78484344,-23.12157135,-23.81074677,-18.01152954,-23.85665131,-19.74920349,-19.6362381,-21.31606445,-21.28567963,-21.07848511,-24.97552185,-18.37500763,-19.90283813,-24.12962036,-22.96753693,-21.95884705,-23.4479248,-24.34792633,-22.28751068,-20.38035278,-23.48598785,-24.37896118,-23.78328552,-16.74382935,-23.32897797,-19.78557892,-20.5813385,-21.48517761,-21.17933502,-21.15445862,-21.41590118,-22.0762146,-17.39307404,-19.42150879,-11.34293365,-9.214765167,-9.428522491,-17.46894531,-18.18413696,-19.30002289,-19.00738831,-9.677059937,-18.07353363,-10.60258713,-11.62846985,-9.31934967,-22.12102203,-11.81626053,-10.14224091,-17.23819427,-24.09412079,-21.99612885,-23.73845062,-22.58555145,-12.41005783,-8.823195648,-17.11693726,-10.1102829,-9.79522171,-9.40127182,-17.17914734,-17.37319336,-19.14306335,-9.221331024,-17.97565308,-20.66360779,-19.00907135,-18.21098175,-19.0697937,-11.03936844,-10.81116333,-18.36150208,-18.38111877,-7.920959473,-12.5541481,-9.403657532,-9.444611359,-19.44249725,-19.01350555,-18.70113983,-21.59628143,-20.6144043,-20.25040588,-12.05501633,-11.85073547,-18.9633194,-23.56642456,-8.712547302,-21.61047211,-20.10353546,-23.54489746,1.42794981,-0.101420915,-20.8319458,-25.14098511
"X LM76 L Major palatine foramen, posterior",7.626426697,8.490332794,8.670172882,7.969799042,-4.695982361,-5.038326263,-2.382295799,8.309967804,7.848680115,9.131484985,7.345065308,-2.175437355,9.501673126,9.725289917,8.177540588,7.972974396,7.954268646,7.935150146,-1.984658623,8.871689606,-2.23436203,7.643443298,7.233777618,7.393257904,7.502174377,8.695773315,-1.439151382,7.024813843,7.628904724,8.256302643,9.147557831,7.542308807,9.263066101,-4.977722168,6.001557541,6.628669739,7.446957397,7.520805359,-1.999114609,9.164829254,-6.268527985,7.289931488,7.191464996,7.720014191,6.883132172,6.213397598,5.728927612,2.434539604,2.232705688,0.87508297,-2.752028656,-6.347918701,1.551412201,2.739521217,2.333506393,2.426873589,-2.03430748,2.860146713,-3.717924881,0.603875971,-2.827100945,-0.596674156,4.013528824,-4.744823074,-2.206111717,7.299591827,8.143826294,-3.948216248,-0.469401121,-2.972656441,-3.170973206,1.674151421,2.546763802,-5.053796768,-3.389372253,2.521179581,4.301396179,-1.534159946,-4.595489883,3.210992813,3.07443943,2.362544632,2.12181778,3.530832291,-1.038428497,1.285730171,2.972945976,2.299115181,8.088771057,-0.667319489,-2.284053993,-3.884837723,2.11440239,2.298975754,0.838784981,8.864577484,8.542274475,6.670817566,-2.599696159,-2.969162178,3.032596588,8.198039246,-4.43285141,8.198633575,7.442432404,8.275734711,-12.32148743,-4.159028244,7.390329742,8.342834473
"Y LM76 L Major palatine foramen, posterior",-5.12878418,-5.693183899,-4.326285934,-5.520098877,-7.08340683,-11.66797104,-8.053923798,-5.29346962,-5.436315918,-5.506899261,-5.858255005,-7.73977356,-5.843534851,-6.041750717,-4.586649704,-5.246305466,-5.796578217,-5.421493149,-8.407154083,-5.321894455,-8.159838104,-6.196337128,-5.793383789,-4.990844727,-4.987580872,-5.211994934,-8.258227539,-6.213888168,-5.055303955,-5.877058792,-5.457469177,-5.438521194,-4.723787308,-11.91917343,-5.921391678,-4.971468735,-5.086446381,-4.667406464,-8.777887726,-5.316333389,-13.14437714,-5.718629837,-5.179686737,-5.06321373,-5.248690033,-5.363669205,-4.585253906,-6.189332199,-5.100991058,-6.235283661,-5.075194931,-4.439982605,-5.18289566,-4.781480408,-5.181030655,-5.562726974,-4.323303223,-5.255954742,-4.521060562,-6.527579498,-5.85716629,-9.558560944,-7.157087708,-4.311453247,-9.22440033,-5.55480423,-5.990067673,-14.27772522,-18.09529724,-6.115470886,-5.525590515,-5.104679108,-7.746330261,-4.973921967,-4.840715027,-5.400655746,-6.100619507,-6.747290039,-5.27833786,-5.240727615,-4.598468399,-5.419288254,-6.073267746,-5.76048584,-6.775253296,-6.614492798,-4.716763306,-3.958460617,-10.95031891,-7.469136047,-6.266901779,-4.799520111,-4.389115143,-4.579581833,-4.704292297,-5.340141296,-6.085198212,-5.768536758,-6.071230316,-12.60469131,-5.719261932,-5.006612778,-5.401029587,-5.244957733,-5.89864769,-5.352491379,-10.96597443,-8.797952271,-5.347975922,-4.668805695
"Z LM76 L Major palatine foramen, posterior",-18.5634613,-17.32104187,-20.19745178,-18.10466003,-15.09544373,-18.40224304,-13.44227295,-18.30288696,-18.80028839,-18.36888123,-17.72548523,-13.97844391,-17.43167419,-17.64393005,-19.92147217,-18.13581085,-17.52649841,-18.20986938,-12.15447922,-18.13277435,-13.43013458,-17.14528198,-18.03156128,-18.81825409,-18.73521423,-18.88321228,-12.52647018,-17.05795898,-18.7655838,-17.1886734,-18.26635895,-18.18272247,-18.87203979,-18.08165283,-17.4013031,-19.18571014,-19.01483459,-19.21935272,-11.95977707,-18.22345734,-16.04178619,-17.74803925,-18.36269684,-18.60919189,-18.33312836,-18.42827301,-19.38980408,-15.72852936,-17.23287964,-9.399463654,-11.0899437,-11.65617065,-15.94262848,-16.57618866,-16.74758301,-16.3681015,-11.85109482,-16.10932617,-12.44566956,-9.350614929,-11.6147583,-19.05275421,-13.06145477,-12.44194489,-10.78661957,-17.96538086,-17.80527802,-22.75419464,-17.42927856,-9.815219879,-10.83360367,-16.17051239,-13.34483032,-11.69197617,-11.2691246,-16.01471405,-15.23620605,-15.33732452,-10.83001099,-17.21050262,-18.35225372,-17.19933319,-15.97952423,-16.59131622,-8.590933228,-8.812893677,-16.13226929,-16.97428589,-13.5986908,-9.22519989,-12.20000534,-11.28501434,-17.55565948,-17.01216125,-16.94170227,-18.51509094,-17.76808167,-17.3991745,-9.530005646,-12.28182068,-16.80842743,-18.23566742,-10.61698761,-18.19471436,-17.28275452,-18.0755249,-2.396380043,-4.8947258,-18.09325562,-19.61733856
